/* Format: 
 frame_1_idx frame_2_idx 
 num_of_matches
 frame_1_idx feature_idx frame_2_idx feature_idx */
4 5
140
4 3 5 1
4 5 5 49
4 9 5 211
4 10 5 182
4 11 5 11
4 15 5 109
4 18 5 146
4 19 5 123
4 20 5 48
4 21 5 59
4 26 5 191
4 27 5 33
4 28 5 69
4 29 5 2
4 30 5 150
4 32 5 216
4 35 5 80
4 37 5 36
4 42 5 285
4 43 5 95
4 53 5 254
4 55 5 30
4 56 5 72
4 57 5 189
4 58 5 184
4 63 5 132
4 65 5 12
4 66 5 145
4 71 5 43
4 72 5 96
4 73 5 149
4 77 5 102
4 78 5 209
4 80 5 159
4 81 5 309
4 82 5 125
4 84 5 156
4 85 5 106
4 86 5 7
4 87 5 218
4 88 5 37
4 90 5 129
4 91 5 66
4 93 5 151
4 94 5 0
4 98 5 10
4 99 5 61
4 100 5 44
4 102 5 22
4 103 5 231
4 104 5 241
4 113 5 17
4 114 5 201
4 115 5 34
4 117 5 16
4 120 5 208
4 130 5 47
4 136 5 110
4 141 5 5
4 143 5 70
4 146 5 245
4 149 5 143
4 150 5 107
4 153 5 99
4 159 5 138
4 162 5 32
4 166 5 276
4 167 5 27
4 168 5 217
4 169 5 25
4 173 5 348
4 176 5 202
4 177 5 183
4 179 5 88
4 185 5 168
4 192 5 101
4 194 5 113
4 196 5 85
4 200 5 84
4 203 5 230
4 206 5 532
4 211 5 206
4 212 5 411
4 214 5 147
4 220 5 152
4 221 5 239
4 226 5 181
4 227 5 274
4 228 5 29
4 229 5 167
4 238 5 74
4 241 5 390
4 244 5 244
4 245 5 234
4 250 5 448
4 256 5 157
4 258 5 543
4 259 5 499
4 268 5 198
4 269 5 39
4 271 5 238
4 281 5 100
4 291 5 440
4 293 5 340
4 294 5 242
4 297 5 268
4 298 5 331
4 305 5 282
4 313 5 301
4 315 5 371
4 318 5 148
4 320 5 280
4 323 5 229
4 333 5 483
4 337 5 310
4 340 5 460
4 343 5 513
4 364 5 470
4 370 5 566
4 374 5 497
4 378 5 505
4 391 5 163
4 393 5 428
4 395 5 551
4 397 5 549
4 403 5 462
4 411 5 578
4 416 5 335
4 417 5 393
4 420 5 354
4 440 5 304
4 443 5 224
4 453 5 506
4 454 5 252
4 462 5 431
4 464 5 414
4 468 5 558
4 470 5 472
4 510 5 345
4 511 5 294
