/* Format: 
 frame_1_idx frame_2_idx 
 num_of_matches
 frame_1_idx feature_idx frame_2_idx feature_idx */
1 4
108
1 0 4 5
1 2 4 221
1 9 4 111
1 10 4 37
1 11 4 144
1 16 4 306
1 18 4 391
1 20 4 6
1 22 4 86
1 23 4 21
1 24 4 268
1 25 4 99
1 27 4 480
1 30 4 292
1 31 4 0
1 34 4 294
1 36 4 102
1 39 4 15
1 43 4 25
1 44 4 136
1 49 4 146
1 54 4 13
1 57 4 19
1 61 4 84
1 62 4 211
1 63 4 152
1 65 4 198
1 69 4 82
1 72 4 205
1 81 4 87
1 90 4 239
1 92 4 185
1 93 4 275
1 97 4 42
1 99 4 90
1 101 4 120
1 102 4 232
1 107 4 11
1 108 4 217
1 109 4 65
1 110 4 184
1 111 4 213
1 113 4 38
1 116 4 118
1 118 4 54
1 121 4 114
1 126 4 43
1 127 4 182
1 128 4 57
1 130 4 164
1 132 4 27
1 141 4 229
1 144 4 169
1 149 4 35
1 151 4 254
1 152 4 103
1 160 4 238
1 167 4 353
1 178 4 132
1 181 4 226
1 182 4 176
1 183 4 174
1 186 4 203
1 190 4 72
1 193 4 137
1 196 4 535
1 197 4 290
1 202 4 297
1 205 4 315
1 206 4 55
1 214 4 165
1 226 4 36
1 228 4 279
1 229 4 123
1 230 4 60
1 232 4 378
1 236 4 316
1 237 4 267
1 238 4 270
1 246 4 301
1 247 4 180
1 254 4 220
1 257 4 117
1 262 4 366
1 267 4 112
1 278 4 39
1 298 4 476
1 310 4 471
1 311 4 212
1 312 4 283
1 314 4 405
1 316 4 470
1 319 4 464
1 326 4 159
1 328 4 364
1 332 4 331
1 352 4 424
1 354 4 414
1 368 4 326
1 386 4 321
1 394 4 312
1 411 4 465
1 418 4 395
1 421 4 8
1 435 4 300
1 469 4 451
1 512 4 368
1 515 4 200
